TreeDepth,PID,Process,Offset,HandleValue,Type,GrantedAccess,Name
0,7868,Dashlane.exe,0x8c88aee91080,0x3b0,Thread,0x1fffff,Tid 7872 Pid 7868
0,7868,Dashlane.exe,0x8c88af02e700,0x3b4,Thread,0x1fffff,Tid 7624 Pid 7868
0,7868,Dashlane.exe,0x8c88b37fce40,0x3b8,Event,0x1f0003,
0,7868,Dashlane.exe,0xd086a7121740,0x3bc,Section,0x6,windows_shell_global_counters
0,7868,Dashlane.exe,0x8c88aef58080,0x3c0,Thread,0x1fffff,Tid 7504 Pid 7868
0,7868,Dashlane.exe,0x8c88aead0c44,0x3c4,Adapter,0x12019f,
0,7868,Dashlane.exe,0x8c88b1a46080,0x3c8,Thread,0x1fffff,Tid 7508 Pid 7868
0,7868,Dashlane.exe,0xd086a961a540,0x3cc,Key,0x20019,"MACHINE\SOFTWARE\WOW6432NODE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\PROPERTYBAG"
0,7868,Dashlane.exe,0x8c88af0c2e20,0x3d0,Event,0x1f0003,
0,7868,Dashlane.exe,0xd086a928c1e0,0x3d4,Key,0x1,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER"
0,7868,Dashlane.exe,0x8c88b36b1f82,0x3e4,PcwObject,0x1f0003,
0,7868,Dashlane.exe,0x8c88b4bda630,0x3e8,ALPC Port,0x1f0001,
0,7868,Dashlane.exe,0x8c88b3aa4440,0x3ec,File,0x120089,"\Device\HarddiskVolume2\Windows\SysWOW64\en-US\crypt32.dll.mui"
0,7868,Dashlane.exe,0x8c88b17c8420,0x3f0,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b37cfcc0,0x3f4,Event,0x1f0003,
0,7868,Dashlane.exe,0xd086a8ac4b00,0x3f8,Key,0x9,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES\ACTIVATABLECLASSES\PACKAGE"
0,7868,Dashlane.exe,0x8c88b4ae64c0,0x410,Mutant,0x100000,__DDrawExclMode__
0,7868,Dashlane.exe,0x8c88b497cc70,0x414,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b37a8700,0x418,Thread,0x1fffff,Tid 5700 Pid 7868
0,7868,Dashlane.exe,0x8c88aef58a10,0x41c,Mutant,0x100000,__DDrawCheckExclMode__
0,7868,Dashlane.exe,0x8c88b1c29724,0x420,DxgkSharedProtectedSessionObject,0x12019f,
0,7868,Dashlane.exe,0x8c88af017ac4,0x448,DmaAdapter,0x12019f,
0,7868,Dashlane.exe,0x8c88b4458554,0x468,RegistryTransaction,0x12019f,
0,7868,Dashlane.exe,0x8c88b2a1e964,0x46c,DxgkSharedBundleObject,0x12019f,
0,7868,Dashlane.exe,0x8c88aee63d10,0x470,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b19ab6e4,0x47c,Controller,0x12019f,
0,7868,Dashlane.exe,0x8c88b4a29084,0x488,NdisCmState,0x12019f,
0,7868,Dashlane.exe,0x8c88b138b1b4,0x498,WindowStation,0x12019f,
0,7868,Dashlane.exe,0x8c88b4bfe340,0x4a4,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88aee63d10,0x4a8,Event,0x1f0003,
0,7868,Dashlane.exe,0xd086a96698b0,0x4ac,Key,0x20019,"MACHINE\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES"
0,7868,Dashlane.exe,0x8c88b451eb60,0x4b0,WaitCompletionPacket,0x1,
0,7868,Dashlane.exe,0x8c88b1879084,0x4d0,NdisCmState,0x12019f,
0,7868,Dashlane.exe,0x8c88b3e89a44,0x4d4,EtwConsumer,0x12019f,
0,7868,Dashlane.exe,0x8c88b56d93b4,0x4dc,DxgkSharedResource,0x12019f,
0,7868,Dashlane.exe,0x8c88b227b594,0x4e4,CoreMessaging,0x12019f,
0,7868,Dashlane.exe,0x8c88b4bb9150,0x4e8,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b5390b80,0x4ec,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b5390b80,0x4f0,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b5390a30,0x4f4,WaitCompletionPacket,0x1,
0,7868,Dashlane.exe,0xd086a6fe7d50,0x4f8,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116\SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES"
0,7868,Dashlane.exe,0x8c88b2b75bd4,0x504,ALPC Port,0x12019f,
0,7868,Dashlane.exe,0x8c88b4b5bef4,0x534,KeyedEvent,0x12019f,
0,7868,Dashlane.exe,0x8c88afdc98c4,0x554,EtwRegistration,0x12019f,
0,7868,Dashlane.exe,0x8c88b16f9634,0x570,DxgkSharedProtectedSessionObject,0x12019f,
0,7868,Dashlane.exe,0x8c88b2376570,0x5ac,ALPC Port,0x1f0001,
0,7868,Dashlane.exe,0x8c88aec42c40,0x5b0,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b147c6f0,0x5b4,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b143a3d0,0x5b8,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b37785c4,0x5bc,RegistryTransaction,0x12019f,
0,7868,Dashlane.exe,0x8c88b5a29574,0x5c8,DxgkSharedSwapChainObject,0x12019f,
0,7868,Dashlane.exe,0x8c88b35c11d0,0x5cc,ALPC Port,0x1f0001,
0,7868,Dashlane.exe,0x8c88af06db20,0x5d0,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b5343d60,0x5d4,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b364d310,0x5d8,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88af028e30,0x5dc,WaitCompletionPacket,0x1,
0,7868,Dashlane.exe,0x8c88b12ebd60,0x5e0,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b360a700,0x5e4,WaitCompletionPacket,0x1,
0,7868,Dashlane.exe,0x8c88b1329460,0x5e8,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b3e0ecc0,0x5ec,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b37c7a00,0x5f0,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b06f6f90,0x5f4,WaitCompletionPacket,0x1,
0,7868,Dashlane.exe,0x8c88af037ac0,0x5f8,EtwRegistration,0x804,
0,7868,Dashlane.exe,0xd086a5d78fc0,0x5fc,Section,0x0,
0,7868,Dashlane.exe,0x8c88b37dc9d0,0x600,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b1329800,0x604,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b1329680,0x608,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b1329700,0x60c,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b3e15390,0x610,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b1329780,0x614,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b537f460,0x618,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b537d460,0x61c,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b537d3e0,0x620,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b537d360,0x624,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b537d2e0,0x628,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b37d3d90,0x62c,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b37d3d10,0x630,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b37d3c90,0x634,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b37d3c10,0x638,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b537f800,0x63c,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b537f780,0x640,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b537f700,0x644,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88af1f8704,0x648,PowerRequest,0x12019f,
0,7868,Dashlane.exe,0x8c88b37c5330,0x64c,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88af00be50,0x650,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b17125c0,0x654,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b17d0110,0x658,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b5376380,0x65c,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88af039400,0x664,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b4b93070,0x668,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b4b9e6d0,0x66c,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b37a8700,0x670,Thread,0x1fffff,Tid 5700 Pid 7868
0,7868,Dashlane.exe,0x8c88b3818bd4,0x674,IoCompletion,0x12019f,
0,7868,Dashlane.exe,0xd086bc4478b0,0x678,Key,0x20019,"MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9"
0,7868,Dashlane.exe,0x8c88af039380,0x67c,Event,0x1f0003,
0,7868,Dashlane.exe,0xd086a591a740,0x680,Key,0x20019,"MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5"
0,7868,Dashlane.exe,0x8c88b3e4d530,0x684,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b37c25d0,0x68c,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b37c2550,0x690,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b15114a0,0x694,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b4b93210,0x698,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b158e780,0x69c,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b158e6a0,0x6a0,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b142b070,0x6a4,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b142b230,0x6a8,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b142b150,0x6ac,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88af0373c0,0x6b0,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88af0372e0,0x6b4,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88af037200,0x6b8,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b37c5070,0x6bc,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b37c5250,0x6c0,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b37c5170,0x6c4,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b1511790,0x6cc,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b1761060,0x6d0,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b15fa5c0,0x6d4,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88af030680,0x6d8,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b3e4d170,0x6dc,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88af063b02,0x6e0,Semaphore,0x1f0003,
0,7868,Dashlane.exe,0x8c88af635722,0x6e4,DxgkSharedSyncObject,0x12019f,
0,7868,Dashlane.exe,0x8c88b12ef080,0x6e8,Thread,0x1fffff,Tid 2464 Pid 7868
0,7868,Dashlane.exe,0x8c88b456a230,0x6ec,File,0x16019f,"\Device\Afd\Endpoint"
0,7868,Dashlane.exe,0x8c88b3b57340,0x6f0,Event,0x1f0003,
0,7868,Dashlane.exe,0xd086a4fbd8f0,0x6f8,Section,0x4,Theme502493159
0,7868,Dashlane.exe,0x8c88b534c4b0,0x700,Semaphore,0x100003,
0,7868,Dashlane.exe,0x8c88b3e1b9c0,0x704,Event,0x1f0003,
0,7868,Dashlane.exe,0xd086a8f792a0,0x708,Section,0xf0005,
0,7868,Dashlane.exe,0x8c88b4b139d0,0x70c,Semaphore,0x100003,
0,7868,Dashlane.exe,0x8c88b17e2cd0,0x710,Semaphore,0x100003,
0,7868,Dashlane.exe,0x8c88b09f4230,0x714,Semaphore,0x100003,
0,7868,Dashlane.exe,0x8c88b16ee3a0,0x718,Semaphore,0x100003,
0,7868,Dashlane.exe,0x8c88b4774670,0x71c,Semaphore,0x100003,
0,7868,Dashlane.exe,0x8c88b2ad2b50,0x720,Semaphore,0x100003,
0,7868,Dashlane.exe,0x8c88b16f9380,0x724,Semaphore,0x100003,
0,7868,Dashlane.exe,0x8c88b3ac9202,0x730,FilterCommunicationPort,0x1f0003,
0,7868,Dashlane.exe,0x8c88b5a52080,0x734,Thread,0x1fffff,Tid 7928 Pid 7868
0,7868,Dashlane.exe,0xd086a9a7db50,0x748,Key,0x20019,"MACHINE\SOFTWARE\WOW6432NODE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\PROPERTYBAG"
0,7868,Dashlane.exe,0x8c88b35bbb70,0x750,EtwRegistration,0x804,
0,7868,Dashlane.exe,0xd086a9a74d80,0x754,Key,0x20019,"MACHINE\SOFTWARE\WOW6432NODE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{F38BF404-1D43-42F2-9305-67DE0B28FC23}\PROPERTYBAG"
0,7868,Dashlane.exe,0xd086a4edfa90,0x758,Section,0x4,Theme4184546560
0,7868,Dashlane.exe,0x8c88af01b9f0,0x75c,Semaphore,0x1f0003,
0,7868,Dashlane.exe,0x8c88af081080,0x760,Thread,0x1fffff,Tid 6404 Pid 7868
0,7868,Dashlane.exe,0x8c88b28416a0,0x774,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88af099080,0x77c,Thread,0x1fffff,Tid 6388 Pid 7868
0,7868,Dashlane.exe,0x8c88af38ce34,0x790,Partition,0x12019f,
0,7868,Dashlane.exe,0x8c88af1089b0,0x794,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88af099080,0x798,Thread,0x1fffff,Tid 6388 Pid 7868
0,7868,Dashlane.exe,0x8c88b4bdac30,0x79c,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b149fe20,0x7a4,ALPC Port,0x1f0001,
0,7868,Dashlane.exe,0x8c88af218514,0x7a8,ALPC Port,0x12019f,
0,7868,Dashlane.exe,0x8c88b23a1890,0x7b0,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b41df580,0x7b4,Event,0x1f0003,
0,7868,Dashlane.exe,0xd086a93fb830,0x7b8,Key,0x20019,"MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS"
0,7868,Dashlane.exe,0xd086a92b2310,0x7bc,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS"
0,7868,Dashlane.exe,0x8c88b3b78e40,0x7c0,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b4b44c10,0x7c4,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b4b44cf0,0x7c8,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b3afe7a0,0x7cc,ALPC Port,0x1f0001,
0,7868,Dashlane.exe,0x8c88b5301d20,0x7d0,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b4569430,0x7d8,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b3a4a2b0,0x7dc,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88af1e0180,0x7e0,WaitCompletionPacket,0x1,
0,7868,Dashlane.exe,0x8c88b3afe640,0x7f4,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b480ce20,0x7f8,ALPC Port,0x1f0001,
0,7868,Dashlane.exe,0x8c88b44d33d4,0x804,Driver,0x12019f,
0,7868,Dashlane.exe,0x8c88b375dcd0,0x80c,File,0x100001,"\Device\KsecDD"
0,7868,Dashlane.exe,0x8c88b3ae6bb4,0x820,TmTm,0x12019f,
0,7868,Dashlane.exe,0x8c88b3849084,0x828,NdisCmState,0x12019f,
0,7868,Dashlane.exe,0x8c88b5342390,0x830,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b37f2492,0x834,PsSiloContextPaged,0x1f0003,
0,7868,Dashlane.exe,0x8c88af0e5070,0x838,ALPC Port,0x1f0001,
0,7868,Dashlane.exe,0xd086a7d7f940,0x83c,Key,0x20019,MACHINE
0,7868,Dashlane.exe,0x8c88af18fa80,0x840,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88af35be80,0x844,File,0x120089,"\Device\HarddiskVolume2\Users\tdungan\AppData\Roaming\Dashlane\6.2.0.12026\ressources\NewResources\Fonts\RobotoMono-Regular.ttf"
0,7868,Dashlane.exe,0x8c88b3ad8d70,0x848,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88af352880,0x84c,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88af65e390,0x850,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88af1402c0,0x854,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b05342c0,0x858,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88af18fb00,0x85c,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b4576a80,0x860,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b36e8480,0x864,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b3ae8230,0x868,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b5bd5870,0x86c,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b3acccc0,0x870,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b53a2bb0,0x874,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b539f440,0x878,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b4567640,0x87c,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b5aee890,0x880,Event,0x1f0003,
0,7868,Dashlane.exe,0xd086a7399b50,0x884,Key,0xf003f,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES"
0,7868,Dashlane.exe,0xd086a9d36f70,0x888,Key,0xf003f,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116"
0,7868,Dashlane.exe,0xd086a4f3f790,0x88c,Section,0x4,__ComCatalogCache__
0,7868,Dashlane.exe,0x8c88b238f8e0,0x894,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b45b3b50,0x898,Event,0x1f0003,
0,7868,Dashlane.exe,0xd086a9060f70,0x89c,Key,0xf003f,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES"
0,7868,Dashlane.exe,0x8c88b0f78490,0x8a4,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b298cf90,0x8a8,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88aeb5fb00,0x8ac,Event,0x100001,MaximumCommitCondition
0,7868,Dashlane.exe,0xd086a4f3f790,0x8b0,Section,0x4,__ComCatalogCache__
0,7868,Dashlane.exe,0x8c88b4bce080,0x8b4,File,0x120089,"\Device\HarddiskVolume2\Windows\Registration\R00000000000d.clb"
0,7868,Dashlane.exe,0xd086a71c3c90,0x8b8,Section,0xf0005,
0,7868,Dashlane.exe,0x8c88b3785e20,0x8bc,ALPC Port,0x1f0001,OLE1FA3A68D481B1C73982446218362
0,7868,Dashlane.exe,0x8c88af2d0ce0,0x8c0,Event,0x1f0003,
0,7868,Dashlane.exe,0xd086a882dc50,0x8c4,Key,0x10,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES"
0,7868,Dashlane.exe,0x8c88b4af97a0,0x8c8,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b298ceb0,0x8cc,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b4aff290,0x8d0,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b4aff1b0,0x8d4,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b5a67e00,0x8d8,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b5a44cc0,0x8dc,Event,0x1f0003,
0,7868,Dashlane.exe,0xd086a9ac7170,0x8e0,Section,0xf0007,HWNDInterface:60242
0,7868,Dashlane.exe,0xd086a9ac7170,0x8e4,Section,0xf0007,HWNDInterface:60242
0,7868,Dashlane.exe,0x8c88b1a982c0,0x8e8,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b04e4070,0x8ec,ALPC Port,0x1f0001,
0,7868,Dashlane.exe,0x8c88b04e42c0,0x8f0,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b411a2c0,0x8f4,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88af213f90,0x8f8,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88aeaed1c0,0x8fc,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b1a8e070,0x900,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b1a8e1c0,0x904,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b1306f90,0x908,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b2009db0,0x910,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b11b5e30,0x914,Timer,0x1f0003,
0,7868,Dashlane.exe,0x8c88afa04ad0,0x918,Timer,0x1f0003,
0,7868,Dashlane.exe,0x8c88b1ac25c0,0x920,IoCompletionReserve,0xf0003,
0,7868,Dashlane.exe,0x8c88b5a58a90,0x924,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88af67d2f0,0x928,WaitCompletionPacket,0x1,
0,7868,Dashlane.exe,0x8c88b46f8ed0,0x92c,WaitCompletionPacket,0x1,
0,7868,Dashlane.exe,0x8c88b37e6170,0x930,WaitCompletionPacket,0x1,
0,7868,Dashlane.exe,0x8c88b37a8700,0x934,Thread,0x1fffff,Tid 5700 Pid 7868
0,7868,Dashlane.exe,0x8c88b36e07a0,0x938,WaitCompletionPacket,0x1,
0,7868,Dashlane.exe,0x8c88b49daa30,0x944,WaitCompletionPacket,0x1,
0,7868,Dashlane.exe,0x8c88b2272b02,0x948,Process,0x1f0001,����� Pid 433798840417
0,7868,Dashlane.exe,0x8c88b4970760,0x94c,WaitCompletionPacket,0x1,
0,7868,Dashlane.exe,0x8c88af3a0560,0x950,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b5a5d890,0x954,File,0x120089,"\Device\HarddiskVolume2\Windows\SysWOW64\en-US\user32.dll.mui"
0,7868,Dashlane.exe,0x8c88b37cfef0,0x958,EtwRegistration,0x804,
0,7868,Dashlane.exe,0xd086a8fcef70,0x95c,Key,0x20019,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE"
0,7868,Dashlane.exe,0xd086a9922b10,0x960,Key,0x20019,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS"
0,7868,Dashlane.exe,0xd086a7d5a770,0x964,Key,0x20019,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LANGUAGE GROUPS"
0,7868,Dashlane.exe,0x8c88b128c080,0x968,File,0x120089,"\Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat"
0,7868,Dashlane.exe,0xd086a9ba1400,0x96c,Section,0xf0005,
0,7868,Dashlane.exe,0xd086aa0e2d90,0x970,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME\ACTIVATABLECLASSID"
0,7868,Dashlane.exe,0xd086aa0d1070,0x974,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME"
0,7868,Dashlane.exe,0x8c88b1ab6c40,0x978,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b2270170,0x97c,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b15fcf90,0x980,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b4477c80,0x984,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b3ddeb80,0x988,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88af8d9f90,0x98c,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88af2a0560,0x990,Semaphore,0x1f0003,ComTaskPool:7868
0,7868,Dashlane.exe,0x8c88af20ea20,0x9a0,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b5ae9d60,0x9a8,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88b080e9e0,0x9ac,EtwRegistration,0x804,
0,7868,Dashlane.exe,0x8c88af3f54d4,0x9c4,TmTx,0x12019f,
0,7868,Dashlane.exe,0x8c88b4afd3d0,0x9cc,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88b3608d64,0x9d0,File,0x12019f,-
0,7868,Dashlane.exe,0x8c88b228c440,0x9dc,Event,0x1f0003,
0,7868,Dashlane.exe,0x8c88af142080,0x9e0,Thread,0x1fffff,Tid 7180 Pid 7868
0,7868,Dashlane.exe,0x8c88b5bf6b10,0x9e4,Timer,0x1f0003,
0,7868,Dashlane.exe,0x8c88aee99574,0xa14,DxgkSharedSwapChainObject,0x12019f,
0,7868,Dashlane.exe,0x8c88b17f8d84,0xa18,File,0x12019f,-
0,7868,Dashlane.exe,0x8c88b4467084,0xa24,Section,0x12019f,
0,7868,Dashlane.exe,0x8c88b4938904,0xa28,Driver,0x12019f,
0,7868,Dashlane.exe,0x8c88b2b29b14,0xa2c,EtwConsumer,0x12019f,
0,7868,Dashlane.exe,0x8c88af03b894,0xa60,Mutant,0x12019f,
0,7868,Dashlane.exe,0x8c88b441e714,0xa6c,VRegConfigurationContext,0x12019f,
0,7868,Dashlane.exe,0x8c88b43b7644,0xa80,EtwRegistration,0x12019f,
0,7868,Dashlane.exe,0x8c88b43b1534,0xae8,Composition,0x12019f,
0,7868,Dashlane.exe,0x8c88aeea4cc4,0xaf0,DxgkSharedResource,0x12019f,
0,7868,Dashlane.exe,0x8c88b3268774,0xb10,EnergyTracker,0x12019f,
0,7868,Dashlane.exe,0x8c88b3e39674,0xb38,DxgkSharedProtectedSessionObject,0x12019f,
0,7868,Dashlane.exe,0x8c88b4153084,0xb3c,TmEn,0x12019f,
0,7868,Dashlane.exe,0x8c88b3502c34,0xb48,DxgkDisplayManagerObject,0x12019f,
0,7868,Dashlane.exe,0x8c88b5788084,0xb68,Section,0x12019f,
0,7868,Dashlane.exe,0x8c88af2d65a4,0xb78,Timer,0x12019f,
0,7868,Dashlane.exe,0x8c88af4ea604,0xb7c,ActivityReference,0x12019f,
0,7868,Dashlane.exe,0x8c88b4ac9714,0xb84,DxgkSharedProtectedSessionObject,0x12019f,
0,7868,Dashlane.exe,0x8c88af39be34,0xb8c,KeyedEvent,0x12019f,
0,7868,Dashlane.exe,0x8c88af39bb74,0xb9c,Callback,0x12019f,
0,7868,Dashlane.exe,0x8c88af0d9084,0xba0,NdisCmState,0x12019f,
0,7868,Dashlane.exe,0x8c88b1a29224,0xba4,FilterCommunicationPort,0x12019f,
0,7868,Dashlane.exe,0x8c88af5c9894,0xbb0,EtwRegistration,0x12019f,
0,7868,Dashlane.exe,0x8c88af136514,0xbcc,Thread,0x12019f,Tid 66030827179144 Pid 178670639513600
0,7868,Dashlane.exe,0x8c88b3b78ef4,0xbe0,TmRm,0x12019f,
0,7868,Dashlane.exe,0x8c88b1af48c4,0xbe8,DxgkCurrentDxgProcessObject,0x12019f,
